,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
950,4729445971,2020-05-21 23:02:43.506566,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 23:02:43.506566,2020-05-21 23:02:53.437955,0.0027587191666666668,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
949,4729445971,2020-05-21 23:02:53.437955,holding,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:02:53.437955,2020-05-21 23:08:18.017972,0.09016111583333333,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
951,4729445971,2020-05-21 23:08:18.017972,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:08:18.017972,2020-05-21 23:08:18.017972,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
956,4729445972,2020-05-15 12:33:48.233063,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.233063,2020-05-15 12:33:58.308206,0.0027986508333333335,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
954,4729445972,2020-05-15 12:33:58.308206,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.308206,2020-05-15 12:34:06.289743,0.002217093611111111,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
955,4729445972,2020-05-15 12:34:06.289743,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.289743,2020-05-16 18:13:08.650264,29.650655700277778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
957,4729445972,2020-05-16 18:13:08.650264,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.650264,2020-05-21 05:27:49.360613,107.24464176361111,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
962,4729445972,2020-05-21 05:27:49.360613,sent,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-21 05:27:49.360613,2020-05-21 05:27:50.300007,0.0002609427777777778,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
963,4729445972,2020-05-21 05:27:50.300007,starting,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-21 05:27:50.300007,2020-05-21 16:32:36.265958,11.07943498638889,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
958,4729445972,2020-05-21 16:32:36.265958,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-21 16:32:36.265958,2020-05-21 23:07:49.743175,6.5870770047222225,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
961,4729445972,2020-05-21 23:07:49.743175,transferring,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 23:07:49.743175,2020-05-21 23:07:57.867281,0.002256696111111111,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
959,4729445972,2020-05-21 23:07:57.867281,holding,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 23:07:57.867281,2020-05-21 23:15:34.414040,0.12681854416666666,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
960,4729445972,2020-05-21 23:15:34.414040,failed,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 23:15:34.414040,2020-05-21 23:15:34.414040,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
966,4729445973,2020-05-15 12:33:48.288117,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.288117,2020-05-15 12:33:58.338209,0.0027916922222222225,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
964,4729445973,2020-05-15 12:33:58.338209,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.338209,2020-05-15 12:34:06.308963,0.0022140983333333334,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
965,4729445973,2020-05-15 12:34:06.308963,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.308963,2020-05-16 18:13:08.676820,29.650657738055557,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
967,4729445973,2020-05-16 18:13:08.676820,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.676820,2020-05-21 05:31:42.574766,107.30941609611112,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
973,4729445973,2020-05-21 05:31:42.574766,sent,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 05:31:42.574766,2020-05-21 05:31:48.143357,0.0015468308333333335,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
972,4729445973,2020-05-21 05:31:48.143357,starting,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-21 05:31:48.143357,2020-05-21 16:36:11.399866,11.073126808055555,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
968,4729445973,2020-05-21 16:36:11.399866,running,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 16:36:11.399866,2020-05-21 23:01:46.514650,6.426420773333334,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
970,4729445973,2020-05-21 23:01:46.514650,transferring,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 23:01:46.514650,2020-05-21 23:01:53.995975,0.0020781458333333338,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
969,4729445973,2020-05-21 23:01:53.995975,holding,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:01:53.995975,2020-05-21 23:08:18.244042,0.10673557416666668,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
971,4729445973,2020-05-21 23:08:18.244042,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:08:18.244042,2020-05-21 23:08:18.244042,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
976,4729445975,2020-05-15 12:33:48.380425,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.380425,2020-05-15 12:33:58.388587,0.002780045,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
974,4729445975,2020-05-15 12:33:58.388587,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.388587,2020-05-15 12:34:06.348045,0.0022109605555555556,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
975,4729445975,2020-05-15 12:34:06.348045,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.348045,2020-05-16 18:13:08.706296,29.650655069722227,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
977,4729445975,2020-05-16 18:13:08.706296,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.706296,2020-05-21 14:21:10.693546,116.13388534722223,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
978,4729445975,2020-05-21 14:21:10.693546,sent,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 14:21:10.693546,2020-05-21 14:21:11.699132,0.0002793294444444445,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
979,4729445975,2020-05-21 14:21:11.699132,starting,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-21 14:21:11.699132,2020-05-21 17:42:50.803971,3.360862455277778,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
980,4729445975,2020-05-21 17:42:50.803971,running,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-21 17:42:50.803971,2020-05-21 23:58:17.028674,6.257284639722223,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
982,4729445975,2020-05-21 23:58:17.028674,transferring,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-21 23:58:17.028674,2020-05-21 23:58:25.733990,0.002418143333333333,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
981,4729445975,2020-05-21 23:58:25.733990,holding,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-21 23:58:25.733990,2020-05-22 00:01:32.438912,0.05186247833333334,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
983,4729445975,2020-05-22 00:01:32.438912,failed,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-22 00:01:32.438912,2020-05-22 00:01:32.438912,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
986,4729445976,2020-05-15 12:33:48.428529,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.428529,2020-05-15 12:33:58.423248,0.002776310833333333,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
984,4729445976,2020-05-15 12:33:58.423248,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.423248,2020-05-15 12:34:06.372680,0.0022081755555555557,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
985,4729445976,2020-05-15 12:34:06.372680,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.372680,2020-05-16 18:13:08.722455,29.65065271527778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
987,4729445976,2020-05-16 18:13:08.722455,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.722455,2020-05-21 15:03:21.330997,116.8368357061111,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
988,4729445976,2020-05-21 15:03:21.330997,sent,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-21 15:03:21.330997,2020-05-21 15:03:23.761544,0.0006751519444444446,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
989,4729445976,2020-05-21 15:03:23.761544,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 15:03:23.761544,2020-05-21 21:36:35.171032,6.553169302222222,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
990,4729445976,2020-05-21 21:36:35.171032,running,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-21 21:36:35.171032,2020-05-22 09:34:21.783244,11.962947836666666,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
992,4729445976,2020-05-22 09:34:21.783244,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-22 09:34:21.783244,2020-05-22 09:34:34.030397,0.0034019869444444446,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
993,4729445976,2020-05-22 09:34:34.030397,holding,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-22 09:34:34.030397,2020-05-22 09:38:45.884978,0.06995960583333334,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
991,4729445976,2020-05-22 09:38:45.884978,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-22 09:38:45.884978,2020-05-22 09:38:45.884978,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
996,4729445977,2020-05-15 12:33:48.462608,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.462608,2020-05-15 12:33:58.449438,0.0027741194444444446,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
994,4729445977,2020-05-15 12:33:58.449438,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.449438,2020-05-15 12:34:06.394155,0.0022068658333333335,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
995,4729445977,2020-05-15 12:34:06.394155,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.394155,2020-05-16 18:13:08.736231,29.650650576666667,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
997,4729445977,2020-05-16 18:13:08.736231,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.736231,2020-05-21 16:00:04.786514,117.78223618972223,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
998,4729445977,2020-05-21 16:00:04.786514,sent,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 16:00:04.786514,2020-05-21 16:00:06.055435,0.00035247805555555563,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
999,4729445977,2020-05-21 16:00:06.055435,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 16:00:06.055435,2020-05-21 23:11:11.175953,7.1847556994444455,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1000,4729445977,2020-05-21 23:11:11.175953,running,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 23:11:11.175953,2020-05-25 19:11:52.641047,92.01151808166668,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1002,4729445977,2020-05-25 19:11:52.641047,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:11:52.641047,2020-05-25 19:12:01.595509,0.002487350555555556,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1003,4729445977,2020-05-25 19:12:01.595509,holding,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 19:12:01.595509,2020-05-25 19:17:22.046089,0.08901405000000001,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1001,4729445977,2020-05-25 19:17:22.046089,failed,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 19:17:22.046089,2020-05-25 19:17:22.046089,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1006,4729445978,2020-05-15 12:33:48.502335,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.502335,2020-05-15 12:33:58.475020,0.002770190277777778,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1004,4729445978,2020-05-15 12:33:58.475020,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.475020,2020-05-15 12:34:06.415598,0.002205716111111111,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1005,4729445978,2020-05-15 12:34:06.415598,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.415598,2020-05-16 18:13:08.773583,29.650654995833335,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1007,4729445978,2020-05-16 18:13:08.773583,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.773583,2020-05-21 16:00:04.877363,117.78225105,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1008,4729445978,2020-05-21 16:00:04.877363,sent,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 16:00:04.877363,2020-05-21 16:00:06.190381,0.0003647272222222222,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1009,4729445978,2020-05-21 16:00:06.190381,starting,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 16:00:06.190381,2020-05-21 23:11:11.195229,7.184723568888889,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1010,4729445978,2020-05-21 23:11:11.195229,running,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 23:11:11.195229,2020-05-23 14:05:22.660177,38.90318470777778,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1011,4729445978,2020-05-23 14:05:22.660177,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-23 14:05:22.660177,2020-05-23 14:05:29.530557,0.001908438888888889,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1012,4729445978,2020-05-23 14:05:29.530557,holding,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-23 14:05:29.530557,2020-05-23 14:10:01.069045,0.07542735777777779,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1013,4729445978,2020-05-23 14:10:01.069045,failed,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-23 14:10:01.069045,2020-05-23 14:10:01.069045,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1016,4729445979,2020-05-15 12:33:48.543840,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.543840,2020-05-15 12:33:58.509986,0.002768373888888889,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1014,4729445979,2020-05-15 12:33:58.509986,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.509986,2020-05-15 12:34:06.438058,0.002202242222222222,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1015,4729445979,2020-05-15 12:34:06.438058,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.438058,2020-05-16 18:13:08.784360,29.650651750555557,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1017,4729445979,2020-05-16 18:13:08.784360,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.784360,2020-05-21 16:01:16.436790,117.80212567500001,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1019,4729445979,2020-05-21 16:01:16.436790,sent,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 16:01:16.436790,2020-05-21 16:01:17.859233,0.0003951230555555556,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1018,4729445979,2020-05-21 16:01:17.859233,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 16:01:17.859233,2020-05-21 23:11:11.132763,7.164798202777778,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1020,4729445979,2020-05-21 23:11:11.132763,running,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-21 23:11:11.132763,2020-05-25 09:31:31.672182,82.33903872750001,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1022,4729445979,2020-05-25 09:31:31.672182,transferring,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 09:31:31.672182,2020-05-25 09:31:42.421878,0.002986026666666667,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1023,4729445979,2020-05-25 09:31:42.421878,holding,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-25 09:31:42.421878,2020-05-25 09:35:52.307991,0.06941280916666667,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1021,4729445979,2020-05-25 09:35:52.307991,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-25 09:35:52.307991,2020-05-25 09:35:52.307991,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1026,4729445980,2020-05-15 12:33:48.610537,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.610537,2020-05-15 12:33:58.541099,0.002758489444444444,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1024,4729445980,2020-05-15 12:33:58.541099,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.541099,2020-05-15 12:34:06.452025,0.0021974794444444444,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1025,4729445980,2020-05-15 12:34:06.452025,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.452025,2020-05-16 18:13:08.751012,29.650638607500003,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1027,4729445980,2020-05-16 18:13:08.751012,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.751012,2020-05-21 16:01:16.501391,117.80215288305557,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1029,4729445980,2020-05-21 16:01:16.501391,sent,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-21 16:01:16.501391,2020-05-21 16:01:17.873641,0.0003811805555555556,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1028,4729445980,2020-05-21 16:01:17.873641,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 16:01:17.873641,2020-05-21 23:11:12.029038,7.1650431658333344,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1030,4729445980,2020-05-21 23:11:12.029038,running,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 23:11:12.029038,2020-05-25 12:26:04.727832,85.24797188722223,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1032,4729445980,2020-05-25 12:26:04.727832,failed,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-25 12:26:04.727832,2020-05-25 12:26:04.732534,1.306111111111111e-06,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1031,4729445980,2020-05-25 12:26:04.732534,failed,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-25 12:26:04.732534,2020-05-25 12:26:04.732534,0.0,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'failed']"
1035,4729445982,2020-05-15 12:33:48.691876,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:48.691876,2020-05-15 12:33:58.601070,0.002752553888888889,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1033,4729445982,2020-05-15 12:33:58.601070,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:58.601070,2020-05-15 12:34:06.492469,0.002192055277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1034,4729445982,2020-05-15 12:34:06.492469,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:06.492469,2020-05-16 18:13:07.871864,29.65038316527778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1036,4729445982,2020-05-16 18:13:07.871864,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:07.871864,2020-05-21 16:03:18.219659,117.83620772083333,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1038,4729445982,2020-05-21 16:03:18.219659,sent,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-21 16:03:18.219659,2020-05-21 16:03:24.334622,0.0016986008333333335,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1037,4729445982,2020-05-21 16:03:24.334622,starting,ANALY_DCSC,aipanda057.cern.ch,1,failed,2020-05-21 16:03:24.334622,2020-05-21 23:12:03.236119,7.144139304722223,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1039,4729445982,2020-05-21 23:12:03.236119,running,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-21 23:12:03.236119,2020-05-25 23:44:34.180341,96.54192895055556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1041,4729445982,2020-05-25 23:44:34.180341,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 23:44:34.180341,2020-05-25 23:44:35.547755,0.0003798372222222223,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1042,4729445982,2020-05-25 23:44:35.547755,holding,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 23:44:35.547755,2020-05-25 23:49:20.413585,0.07912939722222223,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1040,4729445982,2020-05-25 23:49:20.413585,failed,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-25 23:49:20.413585,2020-05-25 23:49:20.413585,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
0,4729447084,2020-05-15 12:35:06.705797,pending,ANALY_DCSC,aipanda044.cern.ch,1,failed,2020-05-15 12:35:06.705797,2020-05-15 12:35:14.477020,0.0021586730555555557,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
2,4729447084,2020-05-15 12:35:14.477020,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:14.477020,2020-05-15 12:35:22.074969,0.002110541388888889,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
1,4729447084,2020-05-15 12:35:22.074969,defined,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-15 12:35:22.074969,2020-05-16 17:57:46.858503,29.373550981666668,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
3,4729447084,2020-05-16 17:57:46.858503,activated,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 17:57:46.858503,2020-05-16 18:11:31.862162,0.22916768305555557,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
5,4729447084,2020-05-16 18:11:31.862162,sent,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:11:31.862162,2020-05-16 18:11:37.254313,0.0014978197222222224,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
